site_name,year,month,NEE,GPP_obs,Reco,ET_obs,NEP,State,biome,salinity_ppt,salinity_fine,salini_coarse,WUE_obs,CUE,Tair_f,VPD_f,Rg_f,avg_length,avg_sos,avg_eos,lat,long,climate,climate_2,salinity_con,aid,ET_mod,GPP_mod,WUE_mod
US-A03,2019,6,-11.744,23.464,15.959,22.266,7.505,AL,tundra,15.0,low med,med,1.054,0.32,4.166,4.998,238.524,47.867,164.41,227.738,70.495,-149.882,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0002,62.29375,18.65,0.29938798033510583
US-A03,2019,6,-11.744,23.464,15.959,22.266,7.505,AL,tundra,15.0,low med,med,1.054,0.32,4.166,4.998,238.524,47.867,164.41,227.738,70.495,-149.882,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0003,61.1647058,16.8647,0.2757260053722027
US-A03,2019,6,-11.744,23.464,15.959,22.266,7.505,AL,tundra,15.0,low med,med,1.054,0.32,4.166,4.998,238.524,47.867,164.41,227.738,70.495,-149.882,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0004,62.160000000000004,16.43,0.2643178893178893
US-A03,2019,6,-11.744,23.464,15.959,22.266,7.505,AL,tundra,15.0,low med,med,1.054,0.32,4.166,4.998,238.524,47.867,164.41,227.738,70.495,-149.882,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0005,62.300000000000004,16.4077,0.2633659711075441
US-A03,2019,6,-11.744,23.464,15.959,22.266,7.505,AL,tundra,15.0,low med,med,1.054,0.32,4.166,4.998,238.524,47.867,164.41,227.738,70.495,-149.882,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0006,62.4111111,16.3722,0.26232828916900985
US-A03,2019,6,-11.744,23.464,15.959,22.266,7.505,AL,tundra,15.0,low med,med,1.054,0.32,4.166,4.998,238.524,47.867,164.41,227.738,70.495,-149.882,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0008,61.599999999999994,12.1,0.19642857142857145
US-A03,2019,6,-11.744,23.464,15.959,22.266,7.505,AL,tundra,15.0,low med,med,1.054,0.32,4.166,4.998,238.524,47.867,164.41,227.738,70.495,-149.882,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0009,60.2,12.34,0.20498338870431893
US-A03,2019,7,-82.119,97.158,31.247,37.903,65.911,AL,tundra,15.0,low med,med,2.563,0.678,8.316,6.635,175.193,47.867,164.41,227.738,70.495,-149.882,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0001,66.5941176,52.4706,0.7879164390339485
US-A03,2019,7,-82.119,97.158,31.247,37.903,65.911,AL,tundra,15.0,low med,med,2.563,0.678,8.316,6.635,175.193,47.867,164.41,227.738,70.495,-149.882,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0002,66.88125,54.7625,0.8188019811232596
US-A03,2019,7,-82.119,97.158,31.247,37.903,65.911,AL,tundra,15.0,low med,med,2.563,0.678,8.316,6.635,175.193,47.867,164.41,227.738,70.495,-149.882,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0003,67.1941176,52.9706,0.788321982518303
US-A03,2019,7,-82.119,97.158,31.247,37.903,65.911,AL,tundra,15.0,low med,med,2.563,0.678,8.316,6.635,175.193,47.867,164.41,227.738,70.495,-149.882,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0004,67.8,42.84,0.6318584070796461
US-A03,2019,7,-82.119,97.158,31.247,37.903,65.911,AL,tundra,15.0,low med,med,2.563,0.678,8.316,6.635,175.193,47.867,164.41,227.738,70.495,-149.882,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0005,67.7307692,46.877,0.6921078935568917
US-A03,2019,7,-82.119,97.158,31.247,37.903,65.911,AL,tundra,15.0,low med,med,2.563,0.678,8.316,6.635,175.193,47.867,164.41,227.738,70.495,-149.882,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0006,67.9555556,49.0222,0.7213861996590019
US-A03,2019,7,-82.119,97.158,31.247,37.903,65.911,AL,tundra,15.0,low med,med,2.563,0.678,8.316,6.635,175.193,47.867,164.41,227.738,70.495,-149.882,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0008,69.2,49.7,0.7182080924855492
US-A03,2019,7,-82.119,97.158,31.247,37.903,65.911,AL,tundra,15.0,low med,med,2.563,0.678,8.316,6.635,175.193,47.867,164.41,227.738,70.495,-149.882,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0009,68.44,48.38,0.706896551724138
US-A03,2019,8,-33.254,51.304,33.878,12.702,17.426,AL,tundra,15.0,low med,med,4.039,0.34,6.048,5.084,123.396,47.867,164.41,227.738,70.495,-149.882,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0001,18.7294118,8.282399999999999,0.4422135670058789
US-A03,2019,8,-33.254,51.304,33.878,12.702,17.426,AL,tundra,15.0,low med,med,4.039,0.34,6.048,5.084,123.396,47.867,164.41,227.738,70.495,-149.882,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0002,18.76875,9.2125,0.4908424908424908
US-A03,2019,8,-33.254,51.304,33.878,12.702,17.426,AL,tundra,15.0,low med,med,4.039,0.34,6.048,5.084,123.396,47.867,164.41,227.738,70.495,-149.882,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0003,18.688235300000002,10.1471,0.5429672645442344
US-A03,2019,8,-33.254,51.304,33.878,12.702,17.426,AL,tundra,15.0,low med,med,4.039,0.34,6.048,5.084,123.396,47.867,164.41,227.738,70.495,-149.882,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0004,19.42,5.52,0.28424304840370745
US-A03,2019,8,-33.254,51.304,33.878,12.702,17.426,AL,tundra,15.0,low med,med,4.039,0.34,6.048,5.084,123.396,47.867,164.41,227.738,70.495,-149.882,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0005,19.3384615,5.8769,0.3038969775336057
US-A03,2019,8,-33.254,51.304,33.878,12.702,17.426,AL,tundra,15.0,low med,med,4.039,0.34,6.048,5.084,123.396,47.867,164.41,227.738,70.495,-149.882,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0006,19.2444445,6.8611,0.3565236710262019
US-A03,2019,8,-33.254,51.304,33.878,12.702,17.426,AL,tundra,15.0,low med,med,4.039,0.34,6.048,5.084,123.396,47.867,164.41,227.738,70.495,-149.882,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0008,19.0,3.7,0.19473684210526318
US-A03,2019,8,-33.254,51.304,33.878,12.702,17.426,AL,tundra,15.0,low med,med,4.039,0.34,6.048,5.084,123.396,47.867,164.41,227.738,70.495,-149.882,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0009,19.12,4.3,0.22489539748953974
US-A03,2020,6,-35.121,48.26,4.749,17.847,43.511,AL,tundra,15.0,low med,med,2.704,0.902,4.02,4.347,262.695,47.867,164.41,227.738,70.495,-149.882,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0001,65.6352941,13.2411,0.20173749781369532
US-A03,2020,6,-35.121,48.26,4.749,17.847,43.511,AL,tundra,15.0,low med,med,2.704,0.902,4.02,4.347,262.695,47.867,164.41,227.738,70.495,-149.882,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0002,65.73125,12.9563,0.1971102025292384
US-A03,2020,6,-35.121,48.26,4.749,17.847,43.511,AL,tundra,15.0,low med,med,2.704,0.902,4.02,4.347,262.695,47.867,164.41,227.738,70.495,-149.882,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0003,65.5235294,12.646999999999998,0.19301463330514668
US-A03,2020,6,-35.121,48.26,4.749,17.847,43.511,AL,tundra,15.0,low med,med,2.704,0.902,4.02,4.347,262.695,47.867,164.41,227.738,70.495,-149.882,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0004,65.95,9.940000000000001,0.1507202426080364
US-A03,2020,6,-35.121,48.26,4.749,17.847,43.511,AL,tundra,15.0,low med,med,2.704,0.902,4.02,4.347,262.695,47.867,164.41,227.738,70.495,-149.882,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0005,66.0076924,10.2847,0.1558106279140278
US-A03,2020,6,-35.121,48.26,4.749,17.847,43.511,AL,tundra,15.0,low med,med,2.704,0.902,4.02,4.347,262.695,47.867,164.41,227.738,70.495,-149.882,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0006,66.3722222,10.894499999999999,0.16414246259785467
US-A03,2020,6,-35.121,48.26,4.749,17.847,43.511,AL,tundra,15.0,low med,med,2.704,0.902,4.02,4.347,262.695,47.867,164.41,227.738,70.495,-149.882,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0008,66.8,7.4,0.11077844311377247
US-A03,2020,6,-35.121,48.26,4.749,17.847,43.511,AL,tundra,15.0,low med,med,2.704,0.902,4.02,4.347,262.695,47.867,164.41,227.738,70.495,-149.882,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0009,66.88,8.559999999999999,0.12799043062200957
US-A03,2020,7,-79.46,108.851,38.19,22.543,70.661,AL,tundra,15.0,low med,med,4.829,0.649,4.044,4.227,187.357,47.867,164.41,227.738,70.495,-149.882,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0001,61.7058824,41.1941,0.6675878927225259
US-A03,2020,7,-79.46,108.851,38.19,22.543,70.661,AL,tundra,15.0,low med,med,4.829,0.649,4.044,4.227,187.357,47.867,164.41,227.738,70.495,-149.882,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0002,62.20625,40.8688,0.6569886466392043
US-A03,2020,7,-79.46,108.851,38.19,22.543,70.661,AL,tundra,15.0,low med,med,4.829,0.649,4.044,4.227,187.357,47.867,164.41,227.738,70.495,-149.882,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0003,63.2411765,38.5176,0.6090588779606274
US-A03,2020,7,-79.46,108.851,38.19,22.543,70.661,AL,tundra,15.0,low med,med,4.829,0.649,4.044,4.227,187.357,47.867,164.41,227.738,70.495,-149.882,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0004,63.4,35.44,0.5589905362776025
US-A03,2020,7,-79.46,108.851,38.19,22.543,70.661,AL,tundra,15.0,low med,med,4.829,0.649,4.044,4.227,187.357,47.867,164.41,227.738,70.495,-149.882,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0005,63.7076923,36.561499999999995,0.5738945907478742
US-A03,2020,7,-79.46,108.851,38.19,22.543,70.661,AL,tundra,15.0,low med,med,4.829,0.649,4.044,4.227,187.357,47.867,164.41,227.738,70.495,-149.882,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0006,63.616666699999996,37.677800000000005,0.5922630334858461
US-A03,2020,7,-79.46,108.851,38.19,22.543,70.661,AL,tundra,15.0,low med,med,4.829,0.649,4.044,4.227,187.357,47.867,164.41,227.738,70.495,-149.882,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0008,68.5,35.1,0.5124087591240876
US-A03,2020,7,-79.46,108.851,38.19,22.543,70.661,AL,tundra,15.0,low med,med,4.829,0.649,4.044,4.227,187.357,47.867,164.41,227.738,70.495,-149.882,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0009,66.34,36.06,0.5435634609586977
US-A03,2020,8,-20.252,39.338,15.393,11.382,23.945,AL,tundra,15.0,low med,med,3.456,0.609,6.503,5.317,114.368,47.867,164.41,227.738,70.495,-149.882,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0001,20.247058799999998,17.7589,0.8771101114202327
US-A03,2020,8,-20.252,39.338,15.393,11.382,23.945,AL,tundra,15.0,low med,med,3.456,0.609,6.503,5.317,114.368,47.867,164.41,227.738,70.495,-149.882,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0002,20.35625,17.8687,0.8777992017193738
US-A03,2020,8,-20.252,39.338,15.393,11.382,23.945,AL,tundra,15.0,low med,med,3.456,0.609,6.503,5.317,114.368,47.867,164.41,227.738,70.495,-149.882,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0003,20.594117699999998,17.2588,0.8380451278085103
US-A03,2020,8,-20.252,39.338,15.393,11.382,23.945,AL,tundra,15.0,low med,med,3.456,0.609,6.503,5.317,114.368,47.867,164.41,227.738,70.495,-149.882,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0004,21.03,15.559999999999999,0.7398953875416071
US-A03,2020,8,-20.252,39.338,15.393,11.382,23.945,AL,tundra,15.0,low med,med,3.456,0.609,6.503,5.317,114.368,47.867,164.41,227.738,70.495,-149.882,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0005,20.7615385,17.246100000000002,0.8306754338075669
US-A03,2020,8,-20.252,39.338,15.393,11.382,23.945,AL,tundra,15.0,low med,med,3.456,0.609,6.503,5.317,114.368,47.867,164.41,227.738,70.495,-149.882,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0006,20.7555556,17.3833,0.8375251588061559
US-A03,2020,8,-20.252,39.338,15.393,11.382,23.945,AL,tundra,15.0,low med,med,3.456,0.609,6.503,5.317,114.368,47.867,164.41,227.738,70.495,-149.882,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0008,21.2,17.8,0.839622641509434
US-A03,2020,8,-20.252,39.338,15.393,11.382,23.945,AL,tundra,15.0,low med,med,3.456,0.609,6.503,5.317,114.368,47.867,164.41,227.738,70.495,-149.882,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0009,21.28,17.279999999999998,0.8120300751879698
US-A10,2012,6,-4.826,21.757,13.853,28.744,7.905,AL,sparse_veg,32.0,high,high,0.757,0.363,5.862,4.222,262.746,57.267,161.511,244.785,71.324,-156.615,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0001,56.0,15.350000000000001,0.2741071428571429
US-A10,2012,6,-4.826,21.757,13.853,28.744,7.905,AL,sparse_veg,32.0,high,high,0.757,0.363,5.862,4.222,262.746,57.267,161.511,244.785,71.324,-156.615,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0002,57.400000000000006,12.66,0.22055749128919858
US-A10,2012,6,-4.826,21.757,13.853,28.744,7.905,AL,sparse_veg,32.0,high,high,0.757,0.363,5.862,4.222,262.746,57.267,161.511,244.785,71.324,-156.615,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0003,58.25,10.174999999999999,0.17467811158798283
US-A10,2012,6,-4.826,21.757,13.853,28.744,7.905,AL,sparse_veg,32.0,high,high,0.757,0.363,5.862,4.222,262.746,57.267,161.511,244.785,71.324,-156.615,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0004,54.928571399999996,16.2571,0.29596801055707056
US-A10,2012,6,-4.826,21.757,13.853,28.744,7.905,AL,sparse_veg,32.0,high,high,0.757,0.363,5.862,4.222,262.746,57.267,161.511,244.785,71.324,-156.615,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0005,55.45,14.206299999999999,0.256200180342651
US-A10,2012,6,-4.826,21.757,13.853,28.744,7.905,AL,sparse_veg,32.0,high,high,0.757,0.363,5.862,4.222,262.746,57.267,161.511,244.785,71.324,-156.615,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0006,56.2117647,13.764700000000001,0.24487222689879368
US-A10,2012,6,-4.826,21.757,13.853,28.744,7.905,AL,sparse_veg,32.0,high,high,0.757,0.363,5.862,4.222,262.746,57.267,161.511,244.785,71.324,-156.615,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0007,55.1,4.4,0.07985480943738657
US-A10,2012,6,-4.826,21.757,13.853,28.744,7.905,AL,sparse_veg,32.0,high,high,0.757,0.363,5.862,4.222,262.746,57.267,161.511,244.785,71.324,-156.615,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0008,56.6,11.3,0.19964664310954064
US-A10,2012,6,-4.826,21.757,13.853,28.744,7.905,AL,sparse_veg,32.0,high,high,0.757,0.363,5.862,4.222,262.746,57.267,161.511,244.785,71.324,-156.615,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0009,56.4857143,10.871500000000001,0.1924645927687242
US-A10,2012,7,-44.139,86.306,39.973,33.182,46.333,AL,sparse_veg,32.0,high,high,2.601,0.537,8.606,5.946,220.831,57.267,161.511,244.785,71.324,-156.615,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0001,66.4222223,50.0222,0.7530943450532518
US-A10,2012,7,-44.139,86.306,39.973,33.182,46.333,AL,sparse_veg,32.0,high,high,2.601,0.537,8.606,5.946,220.831,57.267,161.511,244.785,71.324,-156.615,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0002,68.1,40.54,0.5953010279001468
US-A10,2012,7,-44.139,86.306,39.973,33.182,46.333,AL,sparse_veg,32.0,high,high,2.601,0.537,8.606,5.946,220.831,57.267,161.511,244.785,71.324,-156.615,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0003,69.75,34.025,0.48781362007168455
US-A10,2012,7,-44.139,86.306,39.973,33.182,46.333,AL,sparse_veg,32.0,high,high,2.601,0.537,8.606,5.946,220.831,57.267,161.511,244.785,71.324,-156.615,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0004,67.45714290000001,50.2714,0.7452346458628326
US-A10,2012,7,-44.139,86.306,39.973,33.182,46.333,AL,sparse_veg,32.0,high,high,2.601,0.537,8.606,5.946,220.831,57.267,161.511,244.785,71.324,-156.615,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0005,67.45,48.575,0.7201630837657524
US-A10,2012,7,-44.139,86.306,39.973,33.182,46.333,AL,sparse_veg,32.0,high,high,2.601,0.537,8.606,5.946,220.831,57.267,161.511,244.785,71.324,-156.615,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0006,67.2352941,46.970600000000005,0.6986003501396152
US-A10,2012,7,-44.139,86.306,39.973,33.182,46.333,AL,sparse_veg,32.0,high,high,2.601,0.537,8.606,5.946,220.831,57.267,161.511,244.785,71.324,-156.615,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0007,72.39999999999999,6.7,0.09254143646408841
US-A10,2012,7,-44.139,86.306,39.973,33.182,46.333,AL,sparse_veg,32.0,high,high,2.601,0.537,8.606,5.946,220.831,57.267,161.511,244.785,71.324,-156.615,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0008,71.2,40.8,0.5730337078651685
US-A10,2012,7,-44.139,86.306,39.973,33.182,46.333,AL,sparse_veg,32.0,high,high,2.601,0.537,8.606,5.946,220.831,57.267,161.511,244.785,71.324,-156.615,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0009,69.4,42.9857,0.6193904899135446
US-A10,2012,8,-6.378,60.712,46.474,22.205,14.238,AL,sparse_veg,32.0,high,high,2.734,0.235,8.572,5.625,109.56,57.267,161.511,244.785,71.324,-156.615,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0001,38.0277777,42.183299999999996,1.1092759701285408
US-A10,2012,8,-6.378,60.712,46.474,22.205,14.238,AL,sparse_veg,32.0,high,high,2.734,0.235,8.572,5.625,109.56,57.267,161.511,244.785,71.324,-156.615,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0002,38.76,33.5,0.8642930856553148
US-A10,2012,8,-6.378,60.712,46.474,22.205,14.238,AL,sparse_veg,32.0,high,high,2.734,0.235,8.572,5.625,109.56,57.267,161.511,244.785,71.324,-156.615,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0003,40.0,29.55,0.73875
US-A10,2012,8,-6.378,60.712,46.474,22.205,14.238,AL,sparse_veg,32.0,high,high,2.734,0.235,8.572,5.625,109.56,57.267,161.511,244.785,71.324,-156.615,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0004,38.6857143,38.657199999999996,0.9992629242986473
US-A10,2012,8,-6.378,60.712,46.474,22.205,14.238,AL,sparse_veg,32.0,high,high,2.734,0.235,8.572,5.625,109.56,57.267,161.511,244.785,71.324,-156.615,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0005,38.7625,38.181200000000004,0.9850035472428249
US-A10,2012,8,-6.378,60.712,46.474,22.205,14.238,AL,sparse_veg,32.0,high,high,2.734,0.235,8.572,5.625,109.56,57.267,161.511,244.785,71.324,-156.615,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0006,38.6588235,39.5764,1.0237352411927383
US-A10,2012,8,-6.378,60.712,46.474,22.205,14.238,AL,sparse_veg,32.0,high,high,2.734,0.235,8.572,5.625,109.56,57.267,161.511,244.785,71.324,-156.615,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0007,41.9,6.7,0.15990453460620527
US-A10,2012,8,-6.378,60.712,46.474,22.205,14.238,AL,sparse_veg,32.0,high,high,2.734,0.235,8.572,5.625,109.56,57.267,161.511,244.785,71.324,-156.615,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0008,41.3,30.6,0.7409200968523003
US-A10,2012,8,-6.378,60.712,46.474,22.205,14.238,AL,sparse_veg,32.0,high,high,2.734,0.235,8.572,5.625,109.56,57.267,161.511,244.785,71.324,-156.615,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0009,40.0857142,34.2571,0.8545962242079749
US-A10,2013,6,6.315,33.5,24.955,26.087,8.544,AL,sparse_veg,32.0,high,high,1.284,0.255,6.791,5.086,254.814,57.267,161.511,244.785,71.324,-156.615,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0001,58.1777778,11.65,0.20024828105414505
US-A10,2013,6,6.315,33.5,24.955,26.087,8.544,AL,sparse_veg,32.0,high,high,1.284,0.255,6.791,5.086,254.814,57.267,161.511,244.785,71.324,-156.615,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0002,59.58,9.120000000000001,0.1530715005035247
US-A10,2013,6,6.315,33.5,24.955,26.087,8.544,AL,sparse_veg,32.0,high,high,1.284,0.255,6.791,5.086,254.814,57.267,161.511,244.785,71.324,-156.615,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0003,60.575,6.375,0.10524143623607098
US-A10,2013,6,6.315,33.5,24.955,26.087,8.544,AL,sparse_veg,32.0,high,high,1.284,0.255,6.791,5.086,254.814,57.267,161.511,244.785,71.324,-156.615,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0004,55.8571428,11.378599999999999,0.2037089516150475
US-A10,2013,6,6.315,33.5,24.955,26.087,8.544,AL,sparse_veg,32.0,high,high,1.284,0.255,6.791,5.086,254.814,57.267,161.511,244.785,71.324,-156.615,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0005,56.83125,10.837499999999999,0.19069613988782577
US-A10,2013,6,6.315,33.5,24.955,26.087,8.544,AL,sparse_veg,32.0,high,high,1.284,0.255,6.791,5.086,254.814,57.267,161.511,244.785,71.324,-156.615,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0006,58.5529411,10.1647,0.17359845310998392
US-A10,2013,6,6.315,33.5,24.955,26.087,8.544,AL,sparse_veg,32.0,high,high,1.284,0.255,6.791,5.086,254.814,57.267,161.511,244.785,71.324,-156.615,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0007,56.8,1.7000000000000002,0.029929577464788738
US-A10,2013,6,6.315,33.5,24.955,26.087,8.544,AL,sparse_veg,32.0,high,high,1.284,0.255,6.791,5.086,254.814,57.267,161.511,244.785,71.324,-156.615,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0008,52.9,6.2,0.1172022684310019
US-A10,2013,6,6.315,33.5,24.955,26.087,8.544,AL,sparse_veg,32.0,high,high,1.284,0.255,6.791,5.086,254.814,57.267,161.511,244.785,71.324,-156.615,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0009,56.3428572,7.4571000000000005,0.13235218039315197
US-A10,2013,7,-3.2,69.418,60.739,26.879,8.679,AL,sparse_veg,32.0,high,high,2.583,0.125,7.003,4.731,187.926,57.267,161.511,244.785,71.324,-156.615,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0001,57.2944444,33.9945,0.5933297784104178
US-A10,2013,7,-3.2,69.418,60.739,26.879,8.679,AL,sparse_veg,32.0,high,high,2.583,0.125,7.003,4.731,187.926,57.267,161.511,244.785,71.324,-156.615,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0002,58.68,29.479999999999997,0.5023858214042263
US-A10,2013,7,-3.2,69.418,60.739,26.879,8.679,AL,sparse_veg,32.0,high,high,2.583,0.125,7.003,4.731,187.926,57.267,161.511,244.785,71.324,-156.615,Barren Sparse Vegetation,Barren Sparse Vegetation,no,aid0003,59.75,23.3,0.38995815899581593
