site_name,year,month,NEE,GPP,Reco,ET,NEP,State,biome,salinity_ppt,salinity_fine,salini_coarse,WUE,CUE,Tair_f,VPD_f,Rg_f,avg_length,avg_sos,avg_eos,lat,long,climate,climate_2,salinity_con
US-PhM,2019,5,-3.133,12.408,10.537,5.785,1.871,MA,wetlands,22.0,low med,med,2.145,0.151,12.315,2.314,209.958,79.8,148.562,260.128,42.742,-70.83,"Humid Continental: humid with severe winter, no dry season, hot summer)","Humid Continental, humid, hot",no
US-PhM,2019,6,-68.993,162.593,96.645,87.393,65.948,MA,wetlands,22.0,low med,med,1.86,0.406,17.643,5.712,254.622,79.8,148.562,260.128,42.742,-70.83,"Humid Continental: humid with severe winter, no dry season, hot summer)","Humid Continental, humid, hot",no
US-PhM,2019,7,-77.973,220.08,143.258,122.301,76.822,MA,wetlands,22.0,low med,med,1.8,0.349,23.597,9.148,291.474,79.8,148.562,260.128,42.742,-70.83,"Humid Continental: humid with severe winter, no dry season, hot summer)","Humid Continental, humid, hot",no
US-PhM,2019,8,-50.176,147.472,92.289,94.724,55.183,MA,wetlands,22.0,low med,med,1.557,0.374,21.236,8.345,257.189,79.8,148.562,260.128,42.742,-70.83,"Humid Continental: humid with severe winter, no dry season, hot summer)","Humid Continental, humid, hot",no
US-PhM,2019,9,-11.313,60.464,47.188,38.38,13.276,MA,wetlands,22.0,low med,med,1.575,0.22,17.503,5.283,194.647,79.8,148.562,260.128,42.742,-70.83,"Humid Continental: humid with severe winter, no dry season, hot summer)","Humid Continental, humid, hot",no
US-PhM,2020,5,-3.006,13.381,8.907,14.971,4.474,MA,wetlands,22.0,low med,med,0.894,0.334,21.22,8.375,304.901,79.8,148.562,260.128,42.742,-70.83,"Humid Continental: humid with severe winter, no dry season, hot summer)","Humid Continental, humid, hot",no
US-PhM,2020,6,-44.969,138.369,87.494,89.526,50.875,MA,wetlands,22.0,low med,med,1.546,0.368,19.623,7.009,271.654,79.8,148.562,260.128,42.742,-70.83,"Humid Continental: humid with severe winter, no dry season, hot summer)","Humid Continental, humid, hot",no
US-PhM,2020,7,-73.272,210.373,132.489,110.146,77.884,MA,wetlands,22.0,low med,med,1.91,0.37,22.75,7.048,275.221,79.8,148.562,260.128,42.742,-70.83,"Humid Continental: humid with severe winter, no dry season, hot summer)","Humid Continental, humid, hot",no
US-PhM,2020,8,-41.127,153.158,97.773,97.252,55.384,MA,wetlands,22.0,low med,med,1.575,0.362,21.853,7.792,236.626,79.8,148.562,260.128,42.742,-70.83,"Humid Continental: humid with severe winter, no dry season, hot summer)","Humid Continental, humid, hot",no
US-PhM,2020,9,-16.997,61.395,35.939,36.814,25.456,MA,wetlands,22.0,low med,med,1.668,0.415,18.6,5.75,200.339,79.8,148.562,260.128,42.742,-70.83,"Humid Continental: humid with severe winter, no dry season, hot summer)","Humid Continental, humid, hot",no
US-Skr,2004,3,-120.612,225.2,106.406,98.076,118.794,FL,forest,17.0,low med,med,2.296,0.528,20.886,7.484,253.839,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2004,4,-113.663,235.631,104.027,98.294,131.605,FL,forest,17.0,low med,med,2.397,0.559,22.078,9.079,293.723,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2004,5,-106.442,281.133,191.458,115.847,89.675,FL,forest,17.0,low med,med,2.427,0.319,24.877,11.01,291.018,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2004,6,-54.633,259.964,214.073,111.593,45.891,FL,forest,17.0,low med,med,2.33,0.177,27.225,11.746,280.098,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2004,7,-40.543,232.949,185.821,118.971,47.128,FL,forest,17.0,low med,med,1.958,0.202,26.615,10.162,247.769,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2004,8,-53.992,236.463,210.931,121.753,25.532,FL,forest,17.0,low med,med,1.942,0.108,27.151,9.775,228.686,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2004,9,-72.152,224.325,172.22,116.854,52.105,FL,forest,17.0,low med,med,1.92,0.232,27.177,10.137,220.904,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2005,3,-93.787,179.909,72.138,72.274,107.771,FL,forest,17.0,low med,med,2.489,0.599,21.129,8.03,237.11,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2005,4,-119.132,228.833,124.232,89.979,104.6,FL,forest,17.0,low med,med,2.543,0.457,22.089,10.208,292.893,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2005,5,-118.479,253.98,161.409,94.442,92.571,FL,forest,17.0,low med,med,2.689,0.364,25.004,10.469,275.708,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2005,6,-59.856,210.701,141.195,80.356,69.505,FL,forest,17.0,low med,med,2.622,0.33,27.122,8.753,199.712,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2005,7,-60.678,226.537,158.185,127.114,68.352,FL,forest,17.0,low med,med,1.782,0.302,27.792,13.114,250.0,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2005,8,-72.576,221.094,137.24,137.015,83.854,FL,forest,17.0,low med,med,1.614,0.379,27.604,12.293,233.371,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2005,9,-148.705,245.644,223.133,160.559,22.511,FL,forest,17.0,low med,med,1.53,0.092,28.412,12.6,246.632,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2007,3,-33.503,211.678,211.251,128.839,0.428,FL,forest,17.0,low med,med,1.643,0.002,21.935,7.817,232.757,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2007,4,-86.565,205.387,89.046,120.012,116.34,FL,forest,17.0,low med,med,1.711,0.566,22.999,8.178,258.106,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2007,5,-122.354,278.036,205.967,112.119,72.069,FL,forest,17.0,low med,med,2.48,0.259,24.322,8.45,252.143,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2007,6,-70.044,179.84,82.003,127.956,97.837,FL,forest,17.0,low med,med,1.405,0.544,25.832,7.6,225.147,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2007,7,-67.801,254.473,224.19,160.051,30.284,FL,forest,17.0,low med,med,1.59,0.119,27.52,7.478,237.945,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2007,8,-30.046,230.912,199.546,163.118,31.366,FL,forest,17.0,low med,med,1.416,0.136,27.802,9.026,237.027,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2007,9,-51.287,204.77,151.863,141.252,52.907,FL,forest,17.0,low med,med,1.45,0.258,26.279,6.392,196.356,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2008,3,-61.741,176.816,125.909,97.836,50.907,FL,forest,17.0,low med,med,1.807,0.288,21.691,5.908,215.998,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2008,4,-77.866,195.638,122.331,123.418,73.306,FL,forest,17.0,low med,med,1.585,0.375,22.996,7.32,266.254,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2008,5,-81.096,256.579,201.273,131.153,55.306,FL,forest,17.0,low med,med,1.956,0.216,25.672,8.314,276.058,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2008,6,-26.847,215.704,187.651,129.567,28.053,FL,forest,17.0,low med,med,1.665,0.13,26.738,7.117,254.48,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2008,7,-57.043,218.242,166.216,130.424,52.026,FL,forest,17.0,low med,med,1.673,0.238,26.853,6.798,218.956,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2008,8,-71.203,196.72,113.263,143.528,83.457,FL,forest,17.0,low med,med,1.371,0.424,27.761,7.129,212.278,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2008,9,-30.302,209.563,168.862,156.486,40.702,FL,forest,17.0,low med,med,1.339,0.194,27.111,7.174,191.495,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2009,3,-109.334,207.57,103.446,108.266,104.123,FL,forest,17.0,low med,med,1.917,0.502,20.467,6.264,227.92,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2009,4,-109.438,245.712,154.411,131.005,91.302,FL,forest,17.0,low med,med,1.876,0.372,23.521,8.239,277.145,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2009,5,-65.261,260.261,216.532,136.283,43.729,FL,forest,17.0,low med,med,1.91,0.168,25.439,7.462,278.066,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2009,6,-79.576,226.42,174.961,158.953,51.46,FL,forest,17.0,low med,med,1.424,0.227,26.996,7.044,236.072,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2009,7,-37.853,195.223,146.782,169.507,48.441,FL,forest,17.0,low med,med,1.152,0.248,27.721,7.863,235.108,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2009,8,-51.039,229.934,183.174,176.61,46.76,FL,forest,17.0,low med,med,1.302,0.203,27.611,7.382,225.287,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2009,9,-53.663,215.486,159.377,170.576,56.109,FL,forest,17.0,low med,med,1.263,0.26,27.255,5.561,192.715,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2010,3,-85.15,136.572,44.552,90.973,92.02,FL,forest,17.0,low med,med,1.501,0.674,18.138,5.369,228.537,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2010,4,-62.084,198.078,150.522,132.367,47.556,FL,forest,17.0,low med,med,1.496,0.24,22.541,6.485,237.717,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2010,5,-62.742,276.433,257.711,155.728,18.722,FL,forest,17.0,low med,med,1.775,0.068,26.269,7.468,269.882,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2010,6,-55.01,198.47,117.727,162.937,80.743,FL,forest,17.0,low med,med,1.218,0.407,28.366,8.249,243.744,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2010,7,-82.25,215.696,102.877,147.981,112.819,FL,forest,17.0,low med,med,1.458,0.523,27.993,7.616,232.217,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2010,8,-78.029,199.453,106.652,154.572,92.801,FL,forest,17.0,low med,med,1.29,0.465,28.018,6.363,201.737,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2010,9,-77.449,191.304,89.73,123.354,101.573,FL,forest,17.0,low med,med,1.551,0.531,27.172,5.671,190.146,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2011,3,-100.289,208.018,129.233,92.954,78.786,FL,forest,17.0,low med,med,2.238,0.379,21.208,6.902,246.175,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2011,4,-91.292,259.332,217.768,101.292,41.564,FL,forest,17.0,low med,med,2.56,0.16,24.53,7.848,265.276,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2011,5,-73.359,264.201,217.797,114.025,46.404,FL,forest,17.0,low med,med,2.317,0.176,25.385,8.726,267.911,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2011,6,-65.189,199.313,106.747,110.599,92.565,FL,forest,17.0,low med,med,1.802,0.464,26.337,8.073,240.311,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2011,7,-60.4,200.605,131.785,117.481,68.82,FL,forest,17.0,low med,med,1.708,0.343,27.536,7.385,225.745,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2011,8,-85.668,197.1,85.677,130.882,111.424,FL,forest,17.0,low med,med,1.506,0.565,27.561,6.256,191.871,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2011,9,-100.892,206.846,141.009,140.02,65.837,FL,forest,17.0,low med,med,1.477,0.318,27.936,8.111,227.835,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2018,4,-71.264,228.436,151.748,114.246,76.688,FL,forest,17.0,low med,med,2.0,0.336,25.277,15.709,291.271,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2018,5,34.0,171.025,186.634,120.071,-15.609,FL,forest,17.0,low med,med,1.424,-0.091,25.918,11.47,196.592,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2018,6,-38.644,252.637,235.151,130.651,17.486,FL,forest,17.0,low med,med,1.934,0.069,28.148,13.262,235.218,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2018,7,-72.81,244.041,171.165,141.891,72.875,FL,forest,17.0,low med,med,1.72,0.299,28.537,12.492,234.323,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2018,8,-83.893,268.823,201.891,157.837,66.932,FL,forest,17.0,low med,med,1.703,0.249,28.529,12.664,237.578,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2018,9,-49.814,241.478,181.831,149.692,59.647,FL,forest,17.0,low med,med,1.613,0.247,28.198,13.431,216.162,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2019,3,-108.712,218.808,123.027,107.35,95.781,FL,forest,17.0,low med,med,2.038,0.438,22.499,13.253,248.853,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2019,4,-96.407,235.394,148.912,125.695,86.482,FL,forest,17.0,low med,med,1.873,0.367,24.959,13.231,276.055,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2019,5,-55.973,248.484,195.775,152.098,52.708,FL,forest,17.0,low med,med,1.634,0.212,27.048,10.706,277.041,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2019,6,-96.172,238.016,162.895,131.145,75.121,FL,forest,17.0,low med,med,1.815,0.316,28.239,12.375,252.739,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2019,7,-59.775,250.869,200.247,141.623,50.623,FL,forest,17.0,low med,med,1.771,0.202,28.24,11.428,226.414,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2019,8,-89.495,212.192,118.346,136.63,93.846,FL,forest,17.0,low med,med,1.553,0.442,28.273,16.806,213.685,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2019,9,-84.656,235.219,168.009,145.286,67.21,FL,forest,17.0,low med,med,1.619,0.286,27.832,24.704,234.756,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2020,3,-58.238,218.297,153.854,107.207,64.443,FL,forest,17.0,low med,med,2.036,0.295,23.124,19.939,251.035,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2020,4,-110.095,274.141,154.354,110.153,119.786,FL,forest,17.0,low med,med,2.489,0.437,26.586,24.291,266.305,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2020,5,-66.065,293.351,265.944,136.863,27.407,FL,forest,17.0,low med,med,2.143,0.093,26.118,24.207,253.626,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2020,6,-66.689,320.232,288.892,145.01,31.34,FL,forest,17.0,low med,med,2.208,0.098,28.456,26.368,234.076,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2020,7,-46.962,320.884,308.8,147.315,12.084,FL,forest,17.0,low med,med,2.178,0.038,28.775,29.02,245.003,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2020,8,-162.122,288.932,246.903,191.219,42.029,FL,forest,17.0,low med,med,1.511,0.145,29.772,30.891,272.954,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2020,9,-132.879,242.192,188.593,156.944,53.599,FL,forest,17.0,low med,med,1.543,0.221,28.461,24.458,216.387,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2021,3,-119.54,283.417,189.272,113.862,94.145,FL,forest,17.0,low med,med,2.489,0.332,22.589,19.968,258.912,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2021,4,-108.437,279.278,176.237,125.161,103.041,FL,forest,17.0,low med,med,2.231,0.369,24.108,22.6,264.615,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2021,5,-60.885,315.89,262.64,158.492,53.251,FL,forest,17.0,low med,med,1.993,0.169,26.207,26.272,276.381,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2021,6,-95.081,288.818,225.371,133.507,63.447,FL,forest,17.0,low med,med,2.163,0.22,27.34,22.642,221.192,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2022,4,-129.615,237.985,137.64,115.351,100.346,FL,forest,17.0,low med,med,2.063,0.422,24.564,11.186,265.51,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2022,5,-209.646,435.546,304.814,155.93,130.732,FL,forest,17.0,low med,med,2.793,0.3,26.602,11.033,290.93,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2022,6,-90.204,336.432,271.435,149.867,64.997,FL,forest,17.0,low med,med,2.245,0.193,27.154,8.03,226.729,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2022,7,-56.203,308.182,261.917,163.993,46.265,FL,forest,17.0,low med,med,1.879,0.15,28.246,9.49,252.887,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2022,8,-57.107,314.2,265.645,141.415,48.555,FL,forest,17.0,low med,med,2.222,0.155,28.284,8.919,234.738,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Skr,2022,9,-112.723,182.927,81.823,147.7,101.103,FL,forest,17.0,low med,med,1.238,0.553,27.137,9.322,196.878,274.0,58.413,295.427,25.363,-81.078,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Srr,2014,3,6.438,30.252,36.429,16.646,-6.177,CA,wetlands,9.0,low,low,1.817,-0.204,13.059,4.954,158.068,166.8,81.159,265.233,38.201,-122.026,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Srr,2014,4,-21.283,158.883,123.873,79.219,35.01,CA,wetlands,9.0,low,low,2.006,0.22,15.13,6.892,261.839,166.8,81.159,265.233,38.201,-122.026,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Srr,2014,5,-42.877,204.774,165.879,104.875,38.895,CA,wetlands,9.0,low,low,1.953,0.19,18.339,11.298,328.299,166.8,81.159,265.233,38.201,-122.026,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Srr,2014,6,-38.598,203.428,154.907,118.334,48.522,CA,wetlands,9.0,low,low,1.719,0.239,19.806,11.833,350.163,166.8,81.159,265.233,38.201,-122.026,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Srr,2014,7,-38.237,215.827,172.103,120.899,43.725,CA,wetlands,9.0,low,low,1.785,0.203,20.756,11.002,322.201,166.8,81.159,265.233,38.201,-122.026,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Srr,2014,8,-0.958,182.178,176.608,91.237,5.57,CA,wetlands,9.0,low,low,1.997,0.031,19.932,9.323,285.574,166.8,81.159,265.233,38.201,-122.026,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Srr,2014,9,4.198,90.558,86.306,60.403,4.253,CA,wetlands,9.0,low,low,1.499,0.047,20.568,10.929,259.758,166.8,81.159,265.233,38.201,-122.026,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Srr,2015,3,-5.681,48.828,38.189,23.818,10.639,CA,wetlands,9.0,low,low,2.05,0.218,16.64,8.357,256.196,166.8,81.159,265.233,38.201,-122.026,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Srr,2015,4,-69.286,193.459,114.737,87.483,78.722,CA,wetlands,9.0,low,low,2.211,0.407,14.92,8.25,283.812,166.8,81.159,265.233,38.201,-122.026,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Srr,2015,5,-100.15,260.869,157.881,89.728,102.988,CA,wetlands,9.0,low,low,2.907,0.395,14.955,5.828,306.948,166.8,81.159,265.233,38.201,-122.026,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Srr,2015,6,-73.827,252.178,170.606,127.758,81.572,CA,wetlands,9.0,low,low,1.974,0.323,20.06,11.084,336.958,166.8,81.159,265.233,38.201,-122.026,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Srr,2015,7,-70.45,237.725,164.677,131.724,73.048,CA,wetlands,9.0,low,low,1.805,0.307,20.855,10.775,320.212,166.8,81.159,265.233,38.201,-122.026,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Srr,2015,8,-13.819,178.68,155.504,107.041,23.177,CA,wetlands,9.0,low,low,1.669,0.13,21.192,11.579,295.675,166.8,81.159,265.233,38.201,-122.026,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Srr,2015,9,-12.566,90.22,77.638,65.019,12.582,CA,wetlands,9.0,low,low,1.388,0.139,21.455,15.291,244.939,166.8,81.159,265.233,38.201,-122.026,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Srr,2016,3,-11.459,43.899,22.929,24.055,20.969,CA,wetlands,9.0,low,low,1.825,0.478,13.445,5.972,249.591,166.8,81.159,265.233,38.201,-122.026,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Srr,2016,4,-50.691,190.897,130.853,86.735,60.045,CA,wetlands,9.0,low,low,2.201,0.315,15.844,7.714,264.205,166.8,81.159,265.233,38.201,-122.026,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Srr,2016,5,-71.345,278.106,215.093,105.443,63.013,CA,wetlands,9.0,low,low,2.637,0.227,17.216,8.083,292.649,166.8,81.159,265.233,38.201,-122.026,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Srr,2016,6,-71.701,271.488,191.846,134.242,79.641,CA,wetlands,9.0,low,low,2.022,0.293,20.253,12.66,339.869,166.8,81.159,265.233,38.201,-122.026,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Srr,2016,7,-95.568,281.328,182.547,140.107,98.781,CA,wetlands,9.0,low,low,2.008,0.351,20.167,11.722,347.92,166.8,81.159,265.233,38.201,-122.026,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Srr,2016,8,-64.613,219.835,150.994,106.723,68.841,CA,wetlands,9.0,low,low,2.06,0.313,18.833,8.893,303.882,166.8,81.159,265.233,38.201,-122.026,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Srr,2016,9,5.739,100.281,101.657,56.454,-1.376,CA,wetlands,9.0,low,low,1.776,-0.014,19.373,11.059,258.36,166.8,81.159,265.233,38.201,-122.026,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Srr,2017,3,-12.206,35.129,20.193,21.644,14.935,CA,wetlands,9.0,low,low,1.623,0.425,14.037,6.806,224.906,166.8,81.159,265.233,38.201,-122.026,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
