"SPEI_timescale","water_class","SPEI_value","month_f","site_name","spei_ecosystem","predicted_WUE_T","predicted_se","predicted_lower","predicted_upper","predicted_near_normal_WUE_T","predicted_change","predicted_pct_change","predicted_lower_pct","predicted_upper_pct","impact_class_10pct"
"SPEI_36","Upland",-1.9880439242482,"7","US-A03","SPEI_36__Upland",5.95346704096433,0.587380400325126,4.80220145632708,7.10473262560157,5.50528577568923,0.4481812652751,8.14092643935437,-12.7710776153873,29.052930494096,"No meaningful change"
"SPEI_48","Upland",-1.9880439242482,"7","US-A03","SPEI_48__Upland",5.81527630410862,0.587425167446328,4.66392297591381,6.96662963230342,5.50702674358798,0.308249560520639,5.59738630068475,-15.309600024293,26.5043726256625,"No meaningful change"
"SPEI_1","Freshwater",-1.9880439242482,"7","US-A03","SPEI_1__Freshwater",4.2201662570821,0.684639234068096,2.87827335830863,5.56205915585557,4.21954140936123,0.000624847720874122,0.0148084272733495,-31.7870574294385,31.8166742839852,"No meaningful change"
"SPEI_3","Freshwater",-1.9880439242482,"7","US-A03","SPEI_3__Freshwater",4.21923776954015,0.684598044303792,2.87742560270472,5.56104993637558,4.21951351065009,-0.000275741109940775,-0.00653490288026811,-31.8066977284924,31.7936279227319,"No meaningful change"
"SPEI_6","Freshwater",-1.9880439242482,"7","US-A03","SPEI_6__Freshwater",4.22011564192434,0.684643182632777,2.8782150039641,5.56201627988458,4.21959154835205,0.00052409357229255,0.0124204811363136,-31.7892509030127,31.8140918652853,"No meaningful change"
"SPEI_12","Freshwater",-1.9880439242482,"7","US-A03","SPEI_12__Freshwater",4.21993828244375,0.68458452443827,2.87815261454474,5.56172395034276,4.21957016391976,0.000368118523990546,0.00872407637958514,-31.7903837894453,31.8078319422045,"No meaningful change"
"SPEI_24","Freshwater",-1.9880439242482,"7","US-A03","SPEI_24__Freshwater",4.22256427050746,0.68500985019389,2.87994496412744,5.56518357688748,4.22053295499704,0.00203131551042013,0.048129360250939,-31.76347644158,31.8597351620819,"No meaningful change"
"SPEI_36","Freshwater",-1.9880439242482,"7","US-A03","SPEI_36__Freshwater",4.22045326762472,0.684657991349716,2.87852360457927,5.56238293067016,4.21970971318329,0.000743554441429595,0.0176209856120332,-31.7838476996145,31.8190896708385,"No meaningful change"
"SPEI_48","Freshwater",-1.9880439242482,"7","US-A03","SPEI_48__Freshwater",4.22009642387055,0.684670572957058,2.87814210087472,5.56205074686639,4.21964494790908,0.000451475961475545,0.0106993826980457,-31.791841815959,31.8132405813551,"No meaningful change"
"SPEI_1","Saline",-1.9880439242482,"7","US-A03","SPEI_1__Saline",3.79721531851555,0.789898039976452,2.2490151601617,5.34541547686939,3.79571448215135,0.00150083636419351,0.0395402860581564,-40.7485686624408,40.8276492345571,"No meaningful change"
"SPEI_3","Saline",-1.9880439242482,"7","US-A03","SPEI_3__Saline",3.7966338767864,0.789814439405941,2.24859757555075,5.34467017802204,3.79581271083288,0.000821165953521774,0.0216334686687319,-40.761103172096,40.8043701094335,"No meaningful change"
"SPEI_6","Saline",-1.9880439242482,"7","US-A03","SPEI_6__Saline",3.86914013162042,0.814096075382822,2.27351182387009,5.46476843937075,3.72785187663226,0.141288254988168,3.79007159253891,-39.0128175928496,46.5929607779275,"No meaningful change"
"SPEI_12","Saline",-1.9880439242482,"7","US-A03","SPEI_12__Saline",3.79557452037859,0.789791630064179,2.24758292545279,5.34356611530438,3.79590600007587,-0.000331479697287307,-0.00873255811078254,-40.7892891602724,40.7718240440508,"No meaningful change"
"SPEI_24","Saline",-1.9880439242482,"7","US-A03","SPEI_24__Saline",3.77787885589635,0.791973865832711,2.22561007886424,5.33014763292847,3.79486170186332,-0.0169828459669694,-0.447522131271099,-41.3520108579599,40.4569665954177,"No meaningful change"
"SPEI_36","Saline",-1.9880439242482,"7","US-A03","SPEI_36__Saline",3.74441498485247,0.797302888186308,2.18170132400731,5.30712864569764,3.78973207975865,-0.0453170949061819,-1.19578624431593,-42.4312516533821,40.0396791647502,"No meaningful change"
"SPEI_48","Saline",-1.9880439242482,"7","US-A03","SPEI_48__Saline",3.79497459653215,0.789868528866909,2.24683227995301,5.34311691311129,3.79598202691605,-0.00100743038389917,-0.0265393876144779,-40.8102497846021,40.7571710093731,"No meaningful change"
"SPEI_1","Upland",-1.95380451232449,"7","US-A03","SPEI_1__Upland",5.81825008553451,0.589482859827352,4.6628636802729,6.97363649079613,5.48919319302184,0.329056892512679,5.9946312862698,-15.0537516842987,27.0430142568383,"No meaningful change"
"SPEI_3","Upland",-1.95380451232449,"7","US-A03","SPEI_3__Upland",6.5460393397692,0.610840789625331,5.34879139210355,7.74328728743485,5.38809641457018,1.15794292519902,21.4907610425786,-0.729478825960569,43.7110009111177,"WUE increase"
"SPEI_6","Upland",-1.95380451232449,"7","US-A03","SPEI_6__Upland",6.11970380711722,0.59570983271187,4.95211253500195,7.28729507923248,5.44677574908028,0.672928058036932,12.354612876261,-9.08176207110894,33.7909878236309,"WUE increase"
"SPEI_12","Upland",-1.95380451232449,"7","US-A03","SPEI_12__Upland",5.89488304672154,0.586568720774154,4.74520835400419,7.04455773943888,5.4960425846593,0.39884046206224,7.2568662982251,-13.661361226546,28.1750938229962,"No meaningful change"
"SPEI_24","Upland",-1.95380451232449,"7","US-A03","SPEI_24__Upland",6.06625828738521,0.586813257967707,4.91610430176851,7.21641227300192,5.49325156310849,0.573006724276728,10.4311029213539,-10.506477897644,31.3686837403518,"WUE increase"
"SPEI_36","Upland",-1.95380451232449,"7","US-A03","SPEI_36__Upland",5.9457466999244,0.5867830809328,4.79565186129611,7.09584153855269,5.50528577568923,0.440460924235174,8.00069137519081,-12.8900468260301,28.8914295764117,"No meaningful change"
"SPEI_48","Upland",-1.95380451232449,"7","US-A03","SPEI_48__Upland",5.80996537054565,0.586837391103177,4.65976408398342,6.96016665710788,5.50702674358798,0.302938626957674,5.50094708202382,-15.3851197579719,26.3870139220196,"No meaningful change"
"SPEI_1","Freshwater",-1.95380451232449,"7","US-A03","SPEI_1__Freshwater",4.22016205516395,0.684634668641486,2.87827810462664,5.56204600570126,4.21954140936123,0.000620645802725583,0.0147088449315524,-31.7869449452241,31.8163626350872,"No meaningful change"
"SPEI_3","Freshwater",-1.95380451232449,"7","US-A03","SPEI_3__Freshwater",4.21924408245406,0.684594854486534,2.87743816766045,5.56104999724767,4.21951351065009,-0.000269428196031818,-0.00638529051635404,-31.8063999463973,31.7936293653646,"No meaningful change"
"SPEI_6","Freshwater",-1.95380451232449,"7","US-A03","SPEI_6__Freshwater",4.22011128227689,0.684638817565289,2.87821919984892,5.56200336470486,4.21959154835205,0.000519733924840615,0.0123171619547773,-31.7891514648378,31.8137857887473,"No meaningful change"
"SPEI_12","Freshwater",-1.95380451232449,"7","US-A03","SPEI_12__Freshwater",4.21993471112634,0.684581943010569,2.87815410282562,5.56171531942705,4.21957016391976,0.000364547206574528,0.00863943938393674,-31.7903485185333,31.8076273973012,"No meaningful change"
"SPEI_24","Freshwater",-1.95380451232449,"7","US-A03","SPEI_24__Freshwater",4.22257616652875,0.684998013553996,2.87998005996291,5.56517227309458,4.22053295499704,0.00204321153170728,0.0484112208930427,-31.7626448917295,31.8594673335155,"No meaningful change"
"SPEI_36","Freshwater",-1.95380451232449,"7","US-A03","SPEI_36__Freshwater",4.22045056919702,0.684653760926202,2.87852919778166,5.56237194061238,4.21970971318329,0.000740856013734081,0.0175570374288896,-31.7837151501556,31.8188292250134,"No meaningful change"
"SPEI_48","Freshwater",-1.95380451232449,"7","US-A03","SPEI_48__Freshwater",4.22009482000431,0.684665722400131,2.87815000410005,5.56203963590856,4.21964494790908,0.000449872095226844,0.0106613731908834,-31.7916545199797,31.8129772663614,"No meaningful change"
"SPEI_1","Saline",-1.95380451232449,"7","US-A03","SPEI_1__Saline",3.79718744211733,0.789891680733873,2.24899974787894,5.34537513635572,3.79571448215135,0.00147295996597929,0.0388058683788155,-40.7489747067529,40.8265864435105,"No meaningful change"
"SPEI_3","Saline",-1.95380451232449,"7","US-A03","SPEI_3__Saline",3.79661820929361,0.7898104622199,2.2485897033426,5.34464671524461,3.79581271083288,0.000805498460729748,0.0212207114020914,-40.7613105639973,40.8037519868015,"No meaningful change"
"SPEI_6","Saline",-1.95380451232449,"7","US-A03","SPEI_6__Saline",3.86170989214734,0.813080365613378,2.26807237554512,5.45534740874956,3.72785187663226,0.133858015515087,3.59075467440552,-39.1587313390225,46.3402406878336,"No meaningful change"
"SPEI_12","Saline",-1.95380451232449,"7","US-A03","SPEI_12__Saline",3.79557787786376,0.789788168124614,2.24759306833952,5.34356268738801,3.79590600007587,-0.000328122212109871,-0.00864410794427768,-40.7890219543215,40.7717337384329,"No meaningful change"
"SPEI_24","Saline",-1.95380451232449,"7","US-A03","SPEI_24__Saline",3.77811245263671,0.79190368734614,2.22598122543827,5.33024367983514,3.79486170186332,-0.0167492492266152,-0.441366525119774,-41.3422306181728,40.4594975679332,"No meaningful change"
"SPEI_36","Saline",-1.95380451232449,"7","US-A03","SPEI_36__Saline",3.74420868363258,0.797095633910917,2.18190124116718,5.30651612609798,3.78973207975865,-0.045523396126073,-1.20122993309258,-42.4259764213692,40.023516555184,"No meaningful change"
"SPEI_48","Saline",-1.95380451232449,"7","US-A03","SPEI_48__Saline",3.79498930039933,0.789862424179117,2.24685894900826,5.3431196517904,3.79598202691605,-0.000992726516720666,-0.026152034168802,-40.8095472244988,40.7572431561612,"No meaningful change"
"SPEI_1","Upland",-1.91956510040078,"7","US-A03","SPEI_1__Upland",5.81309058091338,0.58863255034151,4.65937078224402,6.96681037958274,5.48919319302184,0.323897387891546,5.9006374252468,-15.1173839505727,26.9186588010663,"No meaningful change"
"SPEI_3","Upland",-1.91956510040078,"7","US-A03","SPEI_3__Upland",6.52710651037403,0.608617640912771,5.334215934185,7.71999708656306,5.38809641457018,1.13901009580385,21.1393785145308,-0.999991021680268,43.2787480507419,"WUE increase"
"SPEI_6","Upland",-1.91956510040078,"7","US-A03","SPEI_6__Upland",6.10779680182224,0.594313554365435,4.94294223526598,7.27265136837849,5.44677574908028,0.661021052741956,12.1360063860454,-9.2501240554905,33.5221368275813,"WUE increase"
"SPEI_12","Upland",-1.91956510040078,"7","US-A03","SPEI_12__Upland",5.88789283689991,0.58597629310804,4.73937930240815,7.03640637139167,5.4960425846593,0.391850252240618,7.12968005987364,-13.7674202955261,28.0267804152734,"No meaningful change"
"SPEI_24","Upland",-1.91956510040078,"7","US-A03","SPEI_24__Upland",6.05620688944397,0.586212583607603,4.90723022557307,7.20518355331487,5.49325156310849,0.562955326335483,10.2481257205873,-10.6680229514886,31.1642743926631,"WUE increase"
"SPEI_36","Upland",-1.91956510040078,"7","US-A03","SPEI_36__Upland",5.93802614380206,0.586195535565321,4.78908289409403,7.08696939351009,5.50528577568923,0.432740368112836,7.86045240419258,-13.0093679197885,28.7302727281737,"No meaningful change"
"SPEI_48","Upland",-1.91956510040078,"7","US-A03","SPEI_48__Upland",5.80465433184095,0.586259033595751,4.65558662599327,6.95372203768862,5.50702674358798,0.297627588252969,5.4045059541341,-15.4609766256549,26.2699885339231,"No meaningful change"
"SPEI_1","Freshwater",-1.91956510040078,"7","US-A03","SPEI_1__Freshwater",4.22015770878575,0.684630172871796,2.87828256995703,5.56203284761447,4.21954140936123,0.000616299424521571,0.0146058389936472,-31.7868391202077,31.816050798195,"No meaningful change"
"SPEI_3","Freshwater",-1.91956510040078,"7","US-A03","SPEI_3__Freshwater",4.21925037552432,0.684591711365847,2.87745062124726,5.56105012980138,4.21951351065009,-0.00026313512577314,-0.00623614843533464,-31.8061048036806,31.79363250681,"No meaningful change"
"SPEI_6","Freshwater",-1.91956510040078,"7","US-A03","SPEI_6__Freshwater",4.22010679840609,0.684634514925476,2.87822314915216,5.56199044766003,4.21959154835205,0.000515250054045957,0.0122108988071887,-31.789057870394,31.8134796680084,"No meaningful change"
"SPEI_12","Freshwater",-1.91956510040078,"7","US-A03","SPEI_12__Freshwater",4.21993106994599,0.684579396675894,2.87815545246124,5.56170668743075,4.21957016391976,0.000360906026232399,0.008553146700069,-31.7903165333887,31.8074228267888,"No meaningful change"
"SPEI_24","Freshwater",-1.91956510040078,"7","US-A03","SPEI_24__Freshwater",4.22258699782827,0.684986333501884,2.88001378416457,5.56516021149196,4.22053295499704,0.0020540428312259,0.048667854347493,-31.7618458409456,31.8591815496406,"No meaningful change"
"SPEI_36","Freshwater",-1.91956510040078,"7","US-A03","SPEI_36__Freshwater",4.22044762734858,0.684649585887227,2.87853443900961,5.56236081568755,4.21970971318329,0.000737914165293674,0.0174873205848324,-31.783590941897,31.8185655830667,"No meaningful change"
"SPEI_48","Freshwater",-1.91956510040078,"7","US-A03","SPEI_48__Freshwater",4.22009311142348,0.684660939253791,2.87815767048605,5.56202855236091,4.21964494790908,0.00044816351440069,0.0106208820868392,-31.7914728367789,31.8127146009526,"No meaningful change"
"SPEI_1","Saline",-1.91956510040078,"7","US-A03","SPEI_1__Saline",3.79715941052462,0.789885422564484,2.24898398229823,5.34533483875101,3.79571448215135,0.00144492837326426,0.0380673620225856,-40.7493900588766,40.8255247829218,"No meaningful change"
"SPEI_3","Saline",-1.91956510040078,"7","US-A03","SPEI_3__Saline",3.79660245568195,0.789806546752369,2.24858162404731,5.3446232873166,3.79581271083288,0.00078974484907679,0.0208056853496205,-40.761523411572,40.8031347822712,"No meaningful change"
"SPEI_6","Saline",-1.91956510040078,"7","US-A03","SPEI_6__Saline",3.85434907390159,0.812105062692014,2.26262315102524,5.44607499677794,3.72785187663226,0.126497197269334,3.39329998764897,-39.3049073326031,46.091507307901,"No meaningful change"
"SPEI_12","Saline",-1.91956510040078,"7","US-A03","SPEI_12__Saline",3.79558129862793,0.789784759746624,2.24760316952455,5.34355942773132,3.79590600007587,-0.000324701447938835,-0.00855399074509077,-40.7887558469671,40.7716478654769,"No meaningful change"
"SPEI_24","Saline",-1.91956510040078,"7","US-A03","SPEI_24__Saline",3.77834744343276,0.791834646264725,2.2263515367539,5.33034335011162,3.79486170186332,-0.0165142584305604,-0.435174183619175,-41.3324723886318,40.4621240213935,"No meaningful change"
"SPEI_36","Saline",-1.91956510040078,"7","US-A03","SPEI_36__Saline",3.74402882568972,0.796892343324908,2.1821198327729,5.30593781860654,3.78973207975865,-0.0457032540689304,-1.20597586074847,-42.4202084250802,40.0082567035833,"No meaningful change"
"SPEI_48","Saline",-1.91956510040078,"7","US-A03","SPEI_48__Saline",3.7950041383559,0.789856422203095,2.24688555083783,5.34312272587396,3.79598202691605,-0.000977888560148354,-0.0257611483198411,-40.8088464353647,40.757324138725,"No meaningful change"
"SPEI_1","Upland",-1.88532568847707,"7","US-A03","SPEI_1__Upland",5.80790126979612,0.587810465500686,4.65579275741477,6.96000978217746,5.48919319302184,0.31870807677428,5.80610056099755,-15.1825670239941,26.7947681459892,"No meaningful change"
"SPEI_3","Upland",-1.88532568847707,"7","US-A03","SPEI_3__Upland",6.50799993193097,0.606498191815352,5.31926347597288,7.69673638788906,5.38809641457018,1.1199035173608,20.7847713031344,-1.27750012808161,42.8470427343504,"WUE increase"
"SPEI_6","Upland",-1.88532568847707,"7","US-A03","SPEI_6__Upland",6.09583321791776,0.592980138019677,4.93359214739919,7.25807428843632,5.44677574908028,0.649057468837475,11.9163611416731,-9.4217868574403,33.2545091407864,"WUE increase"
"SPEI_12","Upland",-1.88532568847707,"7","US-A03","SPEI_12__Upland",5.88090235705373,0.585393977336483,4.73353016147423,7.02827455263324,5.4960425846593,0.384859772394437,7.00248890844966,-13.8738448882004,27.8788227050997,"No meaningful change"
"SPEI_24","Upland",-1.88532568847707,"7","US-A03","SPEI_24__Upland",6.04615544418015,0.585622066917943,4.89833619302098,7.19397469533931,5.49325156310849,0.55290388107166,10.0651476583531,-10.8299312939323,30.9602266106385,"WUE increase"
"SPEI_36","Upland",-1.88532568847707,"7","US-A03","SPEI_36__Upland",5.9303053587835,0.585617787586775,4.78249449511342,7.07811622245358,5.50528577568923,0.425019583094276,7.72020927544068,-13.1290419793932,28.5694605302746,"No meaningful change"
"SPEI_48","Upland",-1.88532568847707,"7","US-A03","SPEI_48__Upland",5.79934318107538,0.585690117354241,4.65139055106106,6.94729581108969,5.50702674358798,0.292316437487401,5.30806279137385,-15.5371715512942,26.1532971340419,"No meaningful change"
"SPEI_1","Freshwater",-1.88532568847707,"7","US-A03","SPEI_1__Freshwater",4.22015320772821,0.684625743618484,2.87828675023598,5.56201966522044,4.21954140936123,0.000611798366984218,0.0144991672703322,-31.7867400506987,31.8157383852394,"No meaningful change"
"SPEI_3","Freshwater",-1.88532568847707,"7","US-A03","SPEI_3__Freshwater",4.21925664718249,0.684588612422937,2.87746296683353,5.56105032753144,4.21951351065009,-0.000256863467606117,-0.00608751380835233,-31.8058122205135,31.7936371928968,"No meaningful change"
"SPEI_6","Freshwater",-1.88532568847707,"7","US-A03","SPEI_6__Freshwater",4.22010218228387,0.684630271800936,2.87822684955404,5.56197751501371,4.21959154835205,0.000510633931823712,0.0121015014361553,-31.7889701746577,31.81317317753,"No meaningful change"
"SPEI_12","Freshwater",-1.88532568847707,"7","US-A03","SPEI_12__Freshwater",4.21992735418639,0.684576883485835,2.87815666255416,5.56169804581863,4.21957016391976,0.000357190266631058,0.00846508655514918,-31.7902878552801,31.8072180283904,"No meaningful change"
"SPEI_24","Freshwater",-1.88532568847707,"7","US-A03","SPEI_24__Freshwater",4.22259669187136,0.684974793837076,2.88004609595069,5.56514728779203,4.22053295499704,0.00206373687432126,0.0488975420006574,-31.7610802554979,31.8588753394992,"No meaningful change"
