"SPEI_timescale","coast_region","SPEI_z","water_class","month_f","site_name","SPEI_value","predicted_WUE_T","predicted_se","predicted_lower","predicted_upper","predicted_near_normal_WUE_T","predicted_pct_change","predicted_lower_pct","predicted_upper_pct","impact_class_10pct"
"SPEI_12","Atlantic Coast",-2.0019210250387,"Upland","7","US-A03",-2.05673809030898,4.57423742873498,0.667253381888097,3.26642080023431,5.88205405723565,4.40415927940079,3.86176199688533,-25.8332727539606,33.5567967477313,"No meaningful change"
"SPEI_24","Atlantic Coast",-2.0019210250387,"Upland","7","US-A03",-2.05673809030898,4.6423956570047,0.666345377110091,3.33635871786892,5.94843259614048,4.40042976120896,5.49868783110079,-24.1810709653892,35.1784466275907,"No meaningful change"
"SPEI_36","Atlantic Coast",-2.0019210250387,"Upland","7","US-A03",-2.05673809030898,4.70652546243553,0.666555687999004,3.40007631395748,6.01297461091357,4.40388028796018,6.87223890492106,-22.7936253568702,36.5381031667123,"No meaningful change"
"SPEI_48","Atlantic Coast",-2.0019210250387,"Upland","7","US-A03",-2.05673809030898,4.72438969639699,0.664960422137365,3.42106726900776,6.02771212378623,4.39706874909994,7.44407162985702,-22.196639074428,37.084782334142,"No meaningful change"
"SPEI_1","Pacific Coast",-2.0019210250387,"Upland","7","US-A03",-2.05673809030898,5.52449360066602,0.84951571832337,3.85944279275222,7.18954440857983,5.21908094817507,5.85184739465961,-26.0512946421777,37.7549894314969,"No meaningful change"
"SPEI_3","Pacific Coast",-2.0019210250387,"Upland","7","US-A03",-2.05673809030898,5.43927479887614,0.84713756939354,3.7788851628648,7.09966443488748,5.22298902340177,4.14103446331778,-27.6489928289455,35.9310617555811,"No meaningful change"
"SPEI_6","Pacific Coast",-2.0019210250387,"Upland","7","US-A03",-2.05673809030898,5.50199562980203,0.847748948265156,3.84040769120232,7.16358356840173,5.22698995396369,5.26126275849834,-26.5273565660845,37.0498820830812,"No meaningful change"
"SPEI_12","Pacific Coast",-2.0019210250387,"Upland","7","US-A03",-2.05673809030898,5.32373609844587,0.84423106466179,3.66904321170876,6.97842898518298,5.2266640362951,1.85724702174617,-29.8014338356145,33.5159278791068,"No meaningful change"
"SPEI_24","Pacific Coast",-2.0019210250387,"Upland","7","US-A03",-2.05673809030898,5.39401254406505,0.846190514389202,3.73547913586221,7.05254595226788,5.23397305115455,3.05770571125113,-28.6301419714377,34.74555339394,"No meaningful change"
"SPEI_36","Pacific Coast",-2.0019210250387,"Upland","7","US-A03",-2.05673809030898,5.29235394864285,0.84889496688668,3.62851981354496,6.95618808374074,5.2279477229959,1.23196001680834,-30.5938007454746,33.0577207790913,"No meaningful change"
"SPEI_48","Pacific Coast",-2.0019210250387,"Upland","7","US-A03",-2.05673809030898,5.24044958910127,0.852059104002659,3.57041374525606,6.91048543294648,5.22409120636247,0.313133559362035,-31.6548351815217,32.2811023002458,"No meaningful change"
"SPEI_1","Gulf Coast",-2.0019210250387,"Upland","7","US-A03",-2.05673809030898,9.2159403445777,1.33799116274356,6.59347766560033,11.8384030235551,7.87720549403542,16.9950479463303,-16.296741647874,50.2868375405346,"WUE increase"
"SPEI_3","Gulf Coast",-2.0019210250387,"Upland","7","US-A03",-2.05673809030898,10.9553248683831,1.34521360678766,8.3187061990793,13.5919435376869,7.94946339739766,37.812130463667,4.64487705928069,70.9793838680533,"WUE increase"
"SPEI_6","Gulf Coast",-2.0019210250387,"Upland","7","US-A03",-2.05673809030898,9.99917828591197,1.3587988914681,7.33593245863451,12.6624241131894,7.97259615021711,25.4193502030035,-7.98565084179343,58.8243512478004,"WUE increase"
"SPEI_12","Gulf Coast",-2.0019210250387,"Upland","7","US-A03",-2.05673809030898,10.1105167379491,1.34324819230996,7.47775028102154,12.7432831948766,8.00280858478947,26.3371056651987,-6.56092543267729,59.2351367630746,"WUE increase"
"SPEI_24","Gulf Coast",-2.0019210250387,"Upland","7","US-A03",-2.05673809030898,9.58783776227799,1.33793637692095,6.96548246351292,12.2101930610431,7.94817403096647,20.6294392262086,-12.3637399436013,53.6226183960185,"WUE increase"
"SPEI_36","Gulf Coast",-2.0019210250387,"Upland","7","US-A03",-2.05673809030898,9.14389508020914,1.3478960985173,6.50201872711522,11.7857714333031,7.90591305020943,15.65893809023,-17.7575229347737,49.0753991152337,"WUE increase"
"SPEI_48","Gulf Coast",-2.0019210250387,"Upland","7","US-A03",-2.05673809030898,7.68175084932442,1.34985532250735,5.03603441721,10.3274672814388,7.85698175987961,-2.23025731649238,-35.9037023233821,31.4431876903973,"No meaningful change"
"SPEI_1","AK Coast",-2.0019210250387,"Upland","7","US-A03",-2.05673809030898,6.64325890302108,1.02796784324243,4.62844193026592,8.65807587577624,6.83065248046865,-2.74342133468792,-32.2401199080126,26.7532772386367,"No meaningful change"
"SPEI_3","AK Coast",-2.0019210250387,"Upland","7","US-A03",-2.05673809030898,5.92757717166745,1.02075297656471,3.92690133760062,7.92825300573429,6.73904960454054,-12.0413482685502,-41.7291522093143,17.6464556722138,"WUE decrease"
"SPEI_6","AK Coast",-2.0019210250387,"Upland","7","US-A03",-2.05673809030898,5.91907459057092,1.02601728842189,3.90808070526402,7.93006847587783,6.74877030131466,-12.2940280036219,-42.0919585231294,17.5039025158857,"WUE decrease"
"SPEI_12","AK Coast",-2.0019210250387,"Upland","7","US-A03",-2.05673809030898,5.83926704623898,1.07387209836805,3.7344777334376,7.94405635904037,6.66092894501964,-12.3355451703926,-43.9345808330554,19.2634904922703,"WUE decrease"
"SPEI_24","AK Coast",-2.0019210250387,"Upland","7","US-A03",-2.05673809030898,6.10139452844251,1.0898688724008,3.96525153853694,8.23753751834808,6.6792239104395,-8.65114554842001,-40.6330497119684,23.3307586151284,"No meaningful change"
"SPEI_36","AK Coast",-2.0019210250387,"Upland","7","US-A03",-2.05673809030898,5.70383614343027,1.08176007098345,3.5835864043027,7.82408588255784,6.57925428202474,-13.3057349825528,-45.532027632775,18.9205576676694,"WUE decrease"
"SPEI_48","AK Coast",-2.0019210250387,"Upland","7","US-A03",-2.05673809030898,5.95005157542619,1.06390695142,3.86479395064299,8.03530920020939,6.64416061733231,-10.4469034071125,-41.8317200134945,20.9379131992694,"WUE decrease"
"SPEI_1","Atlantic Coast",-1.97772000471113,"Upland","7","US-A03",-2.03111236691954,4.51109598754522,0.666173542607635,3.20539584403425,5.81679613105618,4.40407807674474,2.42997305986857,-27.2175518195284,32.0774979392656,"No meaningful change"
"SPEI_3","Atlantic Coast",-1.97772000471113,"Upland","7","US-A03",-2.03111236691954,4.65330701548925,0.666497558607593,3.34697180061837,5.95964223036013,4.4031937543214,5.68026925734042,-23.987632900924,35.3481714156048,"No meaningful change"
"SPEI_6","Atlantic Coast",-1.97772000471113,"Upland","7","US-A03",-2.03111236691954,4.62075595142708,0.666547243509158,3.31432335414913,5.92718854870503,4.40047563472377,5.00582970997704,-24.6826109433242,34.6942703632783,"No meaningful change"
"SPEI_12","Atlantic Coast",-1.97772000471113,"Upland","7","US-A03",-2.03111236691954,4.57212465669357,0.666926487737708,3.26494874072766,5.87930057265947,4.40415927940079,3.81378979816626,-25.8666970561547,33.4942766524873,"No meaningful change"
"SPEI_24","Atlantic Coast",-1.97772000471113,"Upland","7","US-A03",-2.03111236691954,4.63938986947929,0.666035811130247,3.333959679664,5.94482005929457,4.40042976120896,5.43038114996911,-24.2355892359923,35.0963515359305,"No meaningful change"
"SPEI_36","Atlantic Coast",-1.97772000471113,"Upland","7","US-A03",-2.03111236691954,4.70276589505074,0.666245191890744,3.39692531894488,6.0086064711566,4.40388028796018,6.78686947753074,-22.8651757807364,36.4389147357979,"No meaningful change"
"SPEI_48","Atlantic Coast",-1.97772000471113,"Upland","7","US-A03",-2.03111236691954,4.72032359767281,0.664686791752839,3.41753748583724,6.02310970950837,4.39706874909994,7.35159869035569,-22.2769148984355,36.9801122791469,"No meaningful change"
"SPEI_1","Pacific Coast",-1.97772000471113,"Upland","7","US-A03",-2.03111236691954,5.52069965467235,0.849117457189215,3.85642943858149,7.18496987076321,5.21908094817507,5.77915363820422,-26.1090318989985,37.6673391754069,"No meaningful change"
"SPEI_3","Pacific Coast",-1.97772000471113,"Upland","7","US-A03",-2.03111236691954,5.43658801905658,0.846799645793369,3.77686071330158,7.09631532481158,5.22298902340177,4.08959304141318,-27.6877531930618,35.8669392758882,"No meaningful change"
"SPEI_6","Pacific Coast",-1.97772000471113,"Upland","7","US-A03",-2.03111236691954,5.4985794102264,0.847403720598135,3.83766811785405,7.15949070259874,5.22698995396369,5.19590545715054,-26.5797686306264,36.9715795449275,"No meaningful change"
"SPEI_12","Pacific Coast",-1.97772000471113,"Upland","7","US-A03",-2.03111236691954,5.32253023431977,0.843977495322801,3.66833434348708,6.97672612515246,5.2266640362951,1.83417563017168,-29.8149963721914,33.4833476325348,"No meaningful change"
"SPEI_24","Pacific Coast",-1.97772000471113,"Upland","7","US-A03",-2.03111236691954,5.39202447583013,0.845900165767141,3.73406015092654,7.04998880073373,5.23397305115455,3.01972178937224,-28.6572530192365,34.696696597981,"No meaningful change"
"SPEI_36","Pacific Coast",-1.97772000471113,"Upland","7","US-A03",-2.03111236691954,5.29155387130562,0.848545049710959,3.62840557387214,6.9547021687391,5.2279477229959,1.21665616566787,-30.5959859179145,33.0292982492502,"No meaningful change"
"SPEI_48","Pacific Coast",-1.97772000471113,"Upland","7","US-A03",-2.03111236691954,5.2402463793778,0.851637705401307,3.57103647679124,6.90945628196437,5.22409120636247,0.30924370148176,-31.6429148012951,32.2614022042586,"No meaningful change"
"SPEI_1","Gulf Coast",-1.97772000471113,"Upland","7","US-A03",-2.03111236691954,9.19931009798711,1.33615034431826,6.58045542312333,11.8181647728509,7.87720549403542,16.7839293383013,-16.4620571583918,50.0299158349944,"WUE increase"
"SPEI_3","Gulf Coast",-1.97772000471113,"Upland","7","US-A03",-2.03111236691954,10.9179849743336,1.34323981174184,8.2852349433196,13.5507350053476,7.94946339739766,37.3424145572861,4.22382655453013,70.461002560042,"WUE increase"
"SPEI_6","Gulf Coast",-1.97772000471113,"Upland","7","US-A03",-2.03111236691954,9.9740033525493,1.35657802462657,7.31511042428122,12.6328962808174,7.97259615021711,25.1035818775003,-8.24682090435476,58.4539846593554,"WUE increase"
"SPEI_12","Gulf Coast",-1.97772000471113,"Upland","7","US-A03",-2.03111236691954,10.0843340279719,1.34139345827816,7.45520284974673,12.7134652061971,8.00280858478947,26.0099366507242,-6.84266941088092,58.8625427123292,"WUE increase"
"SPEI_24","Gulf Coast",-1.97772000471113,"Upland","7","US-A03",-2.03111236691954,9.56746926872133,1.33617475363071,6.94856675160514,12.1863717858375,7.94817403096647,20.3731729004172,-12.5765650760389,53.3229108768734,"WUE increase"
"SPEI_36","Gulf Coast",-1.97772000471113,"Upland","7","US-A03",-2.03111236691954,9.12851642145138,1.34588315750672,6.49058543273821,11.7664474101645,7.90591305020943,15.464417120165,-17.9021399360537,48.8309741763837,"WUE increase"
"SPEI_48","Gulf Coast",-1.97772000471113,"Upland","7","US-A03",-2.03111236691954,7.683927630822,1.34769502175515,5.04244538818191,10.3254098734621,7.85698175987961,-2.20255225666018,-35.8221064743928,31.4170019610725,"No meaningful change"
"SPEI_1","AK Coast",-1.97772000471113,"Upland","7","US-A03",-2.03111236691954,6.64558677354838,1.02668439360564,4.63328536208133,8.65788818501544,6.83065248046865,-2.70934156655516,-32.1692125996807,26.7505294665704,"No meaningful change"
"SPEI_3","AK Coast",-1.97772000471113,"Upland","7","US-A03",-2.03111236691954,5.93765757456029,1.01963324441355,3.93917641550973,7.93613873361085,6.73904960454054,-11.8917663024813,-41.5470037072342,17.7634711022717,"WUE decrease"
"SPEI_6","AK Coast",-1.97772000471113,"Upland","7","US-A03",-2.03111236691954,5.92938136958638,1.02477917433012,3.92081418789933,7.93794855127342,6.74877030131466,-12.1413071588564,-41.9032799629355,17.6206656452228,"WUE decrease"
"SPEI_12","AK Coast",-1.97772000471113,"Upland","7","US-A03",-2.03111236691954,5.84947402634806,1.07186475975429,3.74861909722965,7.95032895546648,6.66092894501964,-12.182308584425,-43.7222776556942,19.3576604868443,"WUE decrease"
"SPEI_24","AK Coast",-1.97772000471113,"Upland","7","US-A03",-2.03111236691954,6.10857253318781,1.08770068847179,3.97667918378311,8.24046588259252,6.6792239104395,-8.54367790185579,-40.4619573006434,23.3746014969318,"No meaningful change"
"SPEI_36","AK Coast",-1.97772000471113,"Upland","7","US-A03",-2.03111236691954,5.71471090291592,1.07973934691009,3.59842178297214,7.83100002285969,6.57925428202474,-13.1404463492292,-45.3065403961748,19.0256476977164,"WUE decrease"
"SPEI_48","AK Coast",-1.97772000471113,"Upland","7","US-A03",-2.03111236691954,5.95867404799646,1.06216891689183,3.87682297088848,8.04052512510443,6.64416061733231,-10.3171282095086,-41.6506735135934,21.0164170945761,"WUE decrease"
"SPEI_1","Atlantic Coast",-1.95351898438356,"Upland","7","US-A03",-2.00548664353009,4.50974985030244,0.665871964514829,3.20464079985338,5.81485890075151,4.40407807674474,2.39940736100229,-27.2346960246882,32.0335107466927,"No meaningful change"
"SPEI_3","Atlantic Coast",-1.95351898438356,"Upland","7","US-A03",-2.00548664353009,4.65016093673242,0.666188440702249,3.34443159295601,5.95589028050883,4.4031937543214,5.60881932957512,-24.0453230186905,35.2629616778408,"No meaningful change"
"SPEI_6","Atlantic Coast",-1.95351898438356,"Upland","7","US-A03",-2.00548664353009,4.61798512983332,0.666230002162723,3.31217432559438,5.92379593407226,4.40047563472377,4.94286329853077,-24.7314472222433,34.6171738193049,"No meaningful change"
"SPEI_12","Atlantic Coast",-1.95351898438356,"Upland","7","US-A03",-2.00548664353009,4.57001188465215,0.666603612534432,3.26346880408466,5.87655496521963,4.40415927940079,3.76581759944719,-25.9003002151031,33.4319354139975,"No meaningful change"
"SPEI_24","Atlantic Coast",-1.95351898438356,"Upland","7","US-A03",-2.00548664353009,4.63638408195387,0.66573012628395,3.33155303443733,5.94121512947041,4.40042976120896,5.36207446883742,-24.2902803765688,35.0144293142436,"No meaningful change"
"SPEI_36","Atlantic Coast",-1.95351898438356,"Upland","7","US-A03",-2.00548664353009,4.69900632766595,0.665938531185376,3.39376680654261,6.00424584878929,4.40388028796018,6.70150005014042,-22.936896903831,36.3398970041118,"No meaningful change"
"SPEI_48","Atlantic Coast",-1.95351898438356,"Upland","7","US-A03",-2.00548664353009,4.71625749894862,0.664416593968308,3.41400097477074,6.0185140231265,4.39706874909994,7.25912575085438,-22.3573437311034,36.8755952328121,"No meaningful change"
"SPEI_1","Pacific Coast",-1.95351898438356,"Upland","7","US-A03",-2.00548664353009,5.51690570867867,0.848724097976461,3.85340647664481,7.18040494071253,5.21908094817507,5.7064598817488,-26.1669532450496,37.5798730085472,"No meaningful change"
"SPEI_3","Pacific Coast",-1.95351898438356,"Upland","7","US-A03",-2.00548664353009,5.43390123923702,0.846465885858415,3.77482810295453,7.09297437551952,5.22298902340177,4.03815161950862,-27.7266698045642,35.8029730435814,"No meaningful change"
"SPEI_6","Pacific Coast",-1.95351898438356,"Upland","7","US-A03",-2.00548664353009,5.49516319065077,0.847062646458974,3.83492040359118,7.15540597771036,5.22698995396369,5.13054815580273,-26.6323364428296,36.893432754435,"No meaningful change"
"SPEI_12","Pacific Coast",-1.95351898438356,"Upland","7","US-A03",-2.00548664353009,5.32132437019367,0.843726923775619,3.66761959959346,6.97502914079389,5.2266640362951,1.81110423859719,-29.8286713260177,33.4508798032121,"No meaningful change"
"SPEI_24","Pacific Coast",-1.95351898438356,"Upland","7","US-A03",-2.00548664353009,5.39003640759522,0.845613124748559,3.73263468308804,7.0474381321024,5.23397305115455,2.98173786749335,-28.6844879290184,34.6479636640051,"No meaningful change"
"SPEI_36","Pacific Coast",-1.95351898438356,"Upland","7","US-A03",-2.00548664353009,5.29075379396839,0.848199069544033,3.62828361766209,6.9532239702747,5.2279477229959,1.20135231452738,-30.5983186920071,33.0010233210618,"No meaningful change"
"SPEI_48","Pacific Coast",-1.95351898438356,"Upland","7","US-A03",-2.00548664353009,5.24004316965434,0.85122101331961,3.57164998354791,6.90843635576078,5.22409120636247,0.305353843601502,-31.6311710025667,32.2418786897697,"No meaningful change"
"SPEI_1","Gulf Coast",-1.95351898438356,"Upland","7","US-A03",-2.00548664353009,9.18267985139652,1.33432951529851,6.56739400141144,11.7979657013816,7.87720549403542,16.5728107302724,-16.6278700437072,49.773491504252,"WUE increase"
"SPEI_3","Gulf Coast",-1.95351898438356,"Upland","7","US-A03",-2.00548664353009,10.8806450802841,1.34128689125495,8.25172277342439,13.5095673871438,7.94946339739766,36.8726986509051,3.80226137182642,69.9431359299838,"WUE increase"
"SPEI_6","Gulf Coast",-1.95351898438356,"Upland","7","US-A03",-2.00548664353009,9.94882841918663,1.35437962732341,7.29424434963274,12.6034124887405,7.97259615021711,24.7878135519972,-8.50854336282789,58.0841704668222,"WUE increase"
"SPEI_12","Gulf Coast",-1.95351898438356,"Upland","7","US-A03",-2.00548664353009,10.0581513179948,1.33955761712152,7.4326183884366,12.683684247553,8.00280858478947,25.6827676362496,-7.12487610207998,58.4904113745792,"WUE increase"
"SPEI_24","Gulf Coast",-1.95351898438356,"Upland","7","US-A03",-2.00548664353009,9.54710077516466,1.33443143718145,6.93161515828903,12.1625863920403,7.94817403096647,20.1169065746258,-12.7898416506342,53.0236547998858,"WUE increase"
"SPEI_36","Gulf Coast",-1.95351898438356,"Upland","7","US-A03",-2.00548664353009,9.11313776269362,1.34389120319307,6.47911100443521,11.747164520952,7.90591305020943,15.2698961501,-18.0472772305082,48.5870695307083,"WUE increase"
